50.2998,1.65157,1,46.6971,28.2743
50.3998,1.63742,1,46.2971,28.2743
50.4998,1.62328,1,45.8971,28.2743
50.5998,1.60913,1,45.4971,28.2743
50.6998,1.59498,1,45.0971,28.2743
50.7998,1.58084,1,44.6971,28.2743
50.8998,1.56669,1,44.2971,28.2743
50.9998,1.55254,1,43.8971,28.2743
51.0998,1.53839,1,43.4971,28.2743
51.1998,1.52425,1,43.0971,28.2743
51.2998,1.5101,1,42.6971,28.2743
51.3998,1.49595,1,42.2971,28.2743
51.4998,1.48181,1,41.8971,28.2743
51.5998,1.46766,1,41.4971,28.2743
51.6998,1.45351,1,41.0971,28.2743
51.7998,1.43936,1,40.6971,28.2743
51.8998,1.42522,1,40.2971,28.2743
51.9998,1.41107,1,39.8971,28.2743
52.0998,1.39692,1,39.4971,28.2743
52.1998,1.38278,1,39.0971,28.2743
52.2998,1.36863,1,38.6971,28.2743
52.3998,1.35448,1,38.2971,28.2743
52.4998,1.34033,1,37.897,28.2743
52.5998,1.32619,1,37.497,28.2743
52.6998,1.31204,1,37.097,28.2743
52.7998,1.29789,1,36.697,28.2743
52.8998,1.28375,1,36.297,28.2743
52.9998,1.2696,1,35.897,28.2743
53.0998,1.25545,1,35.497,28.2743
53.1998,1.2413,1,35.097,28.2743
53.2998,1.22716,1,34.697,28.2743
53.3998,1.21301,1,34.297,28.2743
53.4998,1.19886,1,33.897,28.2743
53.5998,1.18472,1,33.497,28.2743
53.6998,1.17057,1,33.097,28.2743
53.7998,1.15642,1,32.697,28.2743
53.8997,1.14227,1,32.297,28.2743
53.9997,1.12813,1,31.897,28.2743
54.0997,1.11398,1,31.497,28.2743
54.1997,1.09983,1,31.097,28.2743
54.2997,1.08569,1,30.697,28.2743
54.3997,1.07154,1,30.297,28.2743
54.4997,1.05739,1,29.897,28.2743
54.5997,1.04324,1,29.497,28.2743
54.6997,1.0291,1,29.097,28.2743
54.7997,1.01495,1,28.697,28.2743
54.8997,1.0008,1,28.297,28.2743
54.9997,0.986656,1,27.897,28.2743
55.0997,0.986656,1,27.897,28.2743
55.1997,0.986656,1,27.897,28.2743
55.2997,0.986656,1,27.897,28.2743
55.3997,0.986656,1,27.897,28.2743
55.4997,0.986656,1,27.897,28.2743
55.5997,0.986656,1,27.897,28.2743
55.6997,0.986656,1,27.897,28.2743
55.7997,0.986656,1,27.897,28.2743
55.8997,0.986656,1,27.897,28.2743
